sentence_id,sqs,per:title,per:founded_org,per:place_of_birth,per:children,per:cause_of_death,per:top_member_employee_of_org,per:employee_or_member_of,per:spouse,org:alternate_names,per:age,org:subsidiaries,per:place_of_death,per:schools_attended,org:place_of_headquarters,per:charges,per:places_of_residence,none,term1,b1,e1,term2,b2,e2,sentence
UAD-A-1926,0.4251925745,0,0.4451219916,0,0,0,0.5846286847,0.5846286847,0,0,0,0.0496919771,0,0,0,0,0,0.0631947434,Rupert Murdoch,21,23,News Corp,24,26,The announcement came as Dow Jones & amp ; Co. is trying to fend off a hostile five-billion-dollar takeover offer from Rupert Murdoch 's News Corp .
UAD-A-1927,0.6989280941,0,0.8778314047,0,0,0,0.2435427634,0.2435427634,0,0,0,0,0,0,0,0,0,0,Richard Branson,6,8,Virgin Group,9,11,The announcement came just weeks after Richard Branson 's Virgin Group took a 20 percent stake in the airline .
UAD-A-1929,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Velupillai Prabhakaran,22,24,LTTE,20,21,"The attack fell on the LTTE 's so-called Heroes ' Day , when the radio station was supposed to broadcast LTTE leader Velupillai Prabhakaran 's annual Heroes ' Day statement ."
UAD-A-1930,0.8264757085,0,0,0.0372331047,0,0,0,0.0565696102,0,0,0,0,0,0.9434303898,0,0,0.112784464,0,Lee Ryan,17,19,Chatham,8,9,"The author and screenwriter Stel Pavlou also attended Chatham Grammar School for Boys , as did boyband-singer Lee Ryan ."
UAD-A-1931,0.4009053556,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4378146792,0,0.0646421606,0.4975431602,Lope de Vega,40,43,Madrid,44,45,"The awards were established in 1987 , a year after the founding of the Academia de las Artes y las Ciencias Cinematográficas de España , and the first awards ceremony took place on March 16 , 1987 at the Teatro Lope de Vega , Madrid ."
UAD-A-1932,0.3706046453,0,0,0.0683621147,0,0,0.4930956394,0.4930956394,0,0,0,0,0,0,0,0.0841868717,0.0683621147,0.4227174889,Stalin,26,27,Soviet Union,11,13,"The Berlin-Moscow pact broke down in 1941 when Hitler attacked the Soviet Union , and Sikorski found himself in the same camp as his erstwhile enemy Stalin ."
UAD-A-1933,0.4221763394,0,0,0.5219956254,0,0,0,0,0,0,0,0,0,0,0,0,0.0778535557,0.4399864996,Wayne Rooney. '' Davis,14,18,England,21,22,"`` The best part has been meeting a lot of the players , like Wayne Rooney. '' Davis was born in England and has a British passport ."
UAD-A-1935,0.3574705188,0,0.2200335769,0,0,0,0.074994806,0.1449729054,0,0,0,0,0,0,0.0592182783,0,0,0.5757752393,Oprah Winfrey,14,16,Harpo Productions,6,8,"The Big Give is produced by Harpo Productions , and created and produced by Oprah Winfrey , and also produced by Emmy-winning producers Bert Van Munster and Elise Doganieri ."
UAD-A-1936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Catherine,15,16,New York,34,36,"The blue-hued steel forged in the Russian city of Tula during the late 1700s for Catherine the Great 's court was reformulated for the Ivo ( USCORE ) 03 table , designed by the New York architecture firm Asymptote ."
UAD-A-1937,0.6473909117,0,0.2706170235,0,0,0,0.82076829,0.82076829,0,0.0026096323,0,0,0,0,0,0,0,0.0846487385,Richard Branson,9,11,Virgin Group,12,14,"The bond-plans was necessary to make it possible for Richard Branson 's Virgin Group , investment group Olivant Advisors or any new bidder to raise the capital needed to take over the bank ."
UAD-A-1938,0.9575113374,0,0,0,0,0,0.9798731151,0.9798731151,0,0,0,0,0,0,0,0,0,0.0201268849,Ben Bernanke,21,23,US Federal Reserve,17,20,The British pound also hit a 26-year high of 2.0275 dollars ahead of a key speech by US Federal Reserve chairman Ben Bernanke .
UAD-A-1939,0.803058025,0.0561450881,0,0.146042028,0,0,0.9438549119,0.9438549119,0,0,0,0,0,0,0,0,0.2846985618,0,Dwight Eisenhower,16,18,U.S.,5,6,"The campus has hosted five U.S. presidents : Franklin Delano Roosevelt , Harry S Truman , Dwight Eisenhower , John F. Kennedy , and George H. W. Bush ."
UAD-A-1940,0.2512395441,0,0,0.236259682,0,0,0.4020125342,0.4794747415,0,0,0,0.0760896142,0,0,0.161242553,0,0.2600857487,0.2352115188,Barack Obama,5,7,U.S.,14,15,The case comes as President-elect Barack Obama is pledging to quickly shut down a U.S. naval facility roundly condemned by the international community and many legal scholars .
UAD-A-1941,0.4916237042,0,0,0.5811307318,0,0,0,0,0,0,0,0,0,0,0,0,0.5624100105,0.0611432809,H. P. Lovecraft,10,13,Providence,24,25,"The Case of Charles Dexter Ward is a novella by H. P. Lovecraft written in early 1927 , set in Lovecraft 's hometown of Providence , Rhode Island ."
UAD-A-1942,0.7990087137,0,0.0374436961,0,0,0,0,0,0,0.8986453492,0,0.0374436961,0,0,0.0374436961,0,0,0.0639109547,JR East,24,26,East Japan Railway Company,19,23,"The Cassiopeia ( カシオペア , Cassiopeia ) is a luxury overnight limited express train service in Japan operated by East Japan Railway Company ( JR East ) ."
UAD-A-1943,0.8690621029,0,0,0,0,0,0.3192670284,1,0,0,0,0,0,0,0,0,0,0,Eric Foner,8,10,Columbia University,15,17,"The change to the show is credited to Eric Foner , a history professor at Columbia University ."
UAD-A-1944,0.5732700443,0,0,0.0495482513,0,0,0.6768480716,0.8035995765,0,0,0,0,0,0,0.0651457498,0,0.289975019,0,Murphy,12,13,New York City,18,21,"The character of political boss Jim Gettys is based on Charles F. Murphy , a political leader in New York City 's infamous Tammany Hall political machine , who was an enemy of Hearst ."
UAD-A-1945,0.3425135119,0,0.0547264959,0.1313202813,0,0,0,0,0,0.0381414955,0,0,0,0,0.1929887659,0,0.0433653128,0.5775991441,Edward Everett,19,21,Boston,33,34,"The cities of Everett , Pennsylvania , and Everett , Massachusetts , are named for him , as is Edward Everett Square , the southern end of Massachusetts Avenue at Columbia Road in Boston 's Dorchester section ."
UAD-A-1946,0.8783507533,0.0044492904,0.9437112084,0.0044492904,0,0,0.060738082,0.060738082,0,0.0044492904,0.0044492904,0.0044492904,0,0,0.0044492904,0.0044492904,0,0,Muhammad Yunus,26,28,Grameen Bank,30,32,"The committee does not reveal the names of candidates , only a number , which was 191 for the 2006 prize that went to Bangladeshi economist Muhammad Yunus and the Grameen Bank he founded to help the poor ."
UAD-A-1947,0.5244410448,0,0.5899015777,0,0,0,0.6378561711,0.675441376,0,0,0,0,0,0,0,0,0,0.0945015245,Richard Garriott,20,22,Destination Games,23,25,"The company established a US subsidiary called NC Interactive ( based in Austin , Texas ) as a partnership with Richard Garriott 's Destination Games in April 2001 ."
UAD-A-1948,0.6458334284,0,0.1960678836,0,0,0,0.7881073594,0.8416461222,0,0,0,0,0,0,0,0.1523880539,0,0,Anil Ambani,15,17,Reliance Energy,8,10,"The company , which is half owned by Reliance Energy , controlled by the billionaire Anil Ambani , plans to open power stations throughout India ."
UAD-A-1949,0.6567328804,0,0.8865327179,0,0,0,0.4676102744,0.4676102744,0,0,0,0,0,0,0,0,0,0,Sergey Brin,16,18,Google,14,15,The complaints from two companies that have been previously penalized for monopolistic behavior amused Google co-founder Sergey Brin .
UAD-A-1950,0.618300857,0,0,0.1136212759,0,0,0,0,0,0.0537740862,0,0,0,0,0,0,0.1244022982,0.7901678416,Javier Solis,18,20,México,29,30,"The compositions of Bracca have extended the Venezuelan borders , to become favourite pieces of singers like : Javier Solis , Olimpo Cárdenas , Irma Dorante and the Mariachi México ."
UAD-A-1952,0.4369535748,0,0,0,0,0,0,0,0,0.0507615638,0,0.3688372601,0,0,0,0,0,0.5804011761,LaSalle Bank,17,19,Bank of America,24,27,"The consortium persevered through major difficulties , first when the Dutch bank sold its U.S. arm , LaSalle Bank Corp. of Chicago , to Bank of America Corp. for US $ 21 billion ( euro15 billion ) in what was widely seen as a poison pill measure ."
UAD-A-1953,0.6313624166,0,0,0.1230955981,0,0.0604348268,0.7892084101,0.8611626621,0,0,0,0,0,0,0.0626607713,0,0.2572775915,0.1388373379,William McKinley,25,27,U.S.,19,20,"The county was named for lumber baron Russell Alexander Alger who was a Michigan Governor , U.S. Senator and U.S. Secretary of War during the William McKinley Presidential administration ."
UAD-A-1954,0.46772341,0,0.3157042394,0,0,0,0.6043618394,0.6810433399,0,0,0,0.061444386,0,0,0,0,0,0.0701989058,Rupert Murdoch,19,21,News Corp,22,24,"The court sentenced FEER publisher and editor , owned by Dow Jones & Company ( in turn owned by Rupert Murdoch 's News Corp ) , to pay damages to complainants ."
UAD-A-1955,0.8289066542,0,0,0,0,0,0,0,0,0.9129018282,0,0,0,0,0,0,0,0.0870981718,Massachusetts Institute of Technology,24,28,MIT,29,30,"The CSUEB College of Business and Economics is ranked as the up and comers of the 25 schools to watch by Columbia University , Massachusetts Institute of Technology ( MIT ) , and Stanford University ."
UAD-A-1958,0.9599507852,0,0,0,0,0,1,1,0,0,0,0,0,0,0.069204729,0,0.1397006119,0,Donald Tsang,16,18,Hong Kong,7,9,"The death was a diplomatic embarrassment for Hong Kong , and the city 's Chief Executive Donald Tsang demanded a full report from the park ."
UAD-A-1959,0.3694547733,0,0,0,0,0,0.1437959126,0.5749503408,0,0,0,0.0417844108,0,0,0,0,0.0471774604,0.336087788,Karim Benzema,6,8,Lyon,25,26,"The defending champion rested top scorer Karim Benzema and former Brazil midfielder Juninho to keep them fresh for Wednesday 's visit to Glasgow , where Lyon has to win to progress to the next round ."
UAD-A-1960,0.8208335792,0,0,0,0,0,0.8952623908,0.932713847,0,0,0,0,0,0,0,0,0.1134463609,0.067286153,Kim Jong Il,40,43,North Korea,12,14,"The developments come amid heightened tensions on the Korean peninsula , with North Korea showing signs of reassembling its nuclear program in defiance of a six-nation accord and concerns about the health of the communist nation 's authoritarian leader , Kim Jong Il ."
UAD-A-1961,0.7444639308,0,0,0,0,0,0,0.0652207186,0,0,0,0,0,0,0.0358155164,0,0.8949463642,0.0692381194,Aung San Suu Kyi,8,12,Yangon,20,21,"The doctor treating Myanmar 's detained opposition leader Aung San Suu Kyi visited her twice at her lakeside home in Yangon last week , a spokesman from her party said Wednesday ."
UAD-A-1962,0.4121719426,0,0,0,0,0,0.1484615719,0.6108545525,0,0,0,0,0,0,0,0,0.0498406717,0.3393047758,Henk Timmer,20,22,Netherlands,12,13,The Dutch soccer federation announced Van der Sar 's withdrawal Monday with Netherlands coach Marco van Basten naming Feyenoord 's Henk Timmer as his replacement .
UAD-A-1963,0.8118887049,0,0,0.0812156975,0,0,0.8946757062,0.9578345069,0,0,0,0,0.0812156975,0,0.0812156975,0,0.0976851714,0.0421654931,Dwight D. Eisenhower,19,22,United States,16,18,The Dwight D. Eisenhower Memorial is a proposed United States presidential memorial to be constructed for United States President Dwight D. Eisenhower .
UAD-A-1964,0.7289699877,0,0,0.1559148585,0,0.0511051036,0.8773760827,0.8773760827,0,0,0,0,0,0,0.0378130792,0,0.2274336722,0,Barack Obama,12,14,United States,22,24,The economic downturn rapidly overshadowed the euphoria over the election of Democrat Barack Obama late Tuesday as the 44th president of the United States .
UAD-A-1965,0.9212178603,0.0044273019,0.0205003533,0,0,0,0.9242185706,0.9794996467,0.0044273019,0.0044273019,0,0.0044273019,0.0044273019,0,0,0.0044273019,0,0,Gerard Kleisterlee,25,27,Philips,32,33,"The Eindhoven University of Technology is main participant in the technological top institutes DPI and NIMR. One of the former students of the university is Gerard Kleisterlee , the current CEO of Philips ."
UAD-A-1968,0.4928152194,0,0,0.0572731067,0,0,0,0,0,0,0,0,0,0,0,0,0.6715250533,0.2712018401,Aung San Suu Kyi,23,27,Yangon,20,21,"The envoy , Ibrahim Gambari , spent more than an hour at a government guesthouse in the main city , Yangon , with Aung San Suu Kyi , who has been under house arrest for 12 of the past 18 years ."
UAD-A-1969,0.3570013822,0,0,0,0,0,0.466640217,0.5351621048,0,0,0,0,0,0,0,0,0.1217080412,0.343129854,Barack Obama,6,8,America,15,16,"The epic victory of Democratic president-elect Barack Obama presents a `` new image for the America in the world '' , Poland 's Foreign Minister Radoslaw Sikorski said Wednesday ."
UAD-A-1970,0.5579513286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2879816786,0.7120183214,Jay,23,24,Singapore,42,43,"The euro traded up US $ 1.3691 from US $ 1.3516 late Monday. -- -- Associated Press writers Kelly Olsen in Soeul , Jay Alabaster and Tomoko A. Hosaka in Tokyo and Tanalee Smith in Sydney , Australia and Alex Kennedy in Singapore contributed to this report ."
UAD-A-1971,0.8403042515,0,0,0,0.0042515477,0,0,0,0.0042515477,0,0,0.0042515477,0.0042515477,0,0.0042515477,0.0042515477,0.0757077146,0.9200407377,Jay,24,25,Singapore,43,44,"The euro was trading at US $ 1.3682 from US $ 1.3516 late Monday. -- -- Associated Press writers Kelly Olsen in Soeul , Jay Alabaster and Tomoko A. Hosaka in Tokyo and Tanalee Smith in Sydney , Australia and Alex Kennedy in Singapore contributed to this report ."
UAD-A-1973,0.3221691129,0,0,0.2758577627,0,0,0.5231221787,0.5464495199,0,0,0,0,0,0,0.0233273413,0,0.3344566564,0.1644330919,Barack Obama,5,7,America,24,25,"The excerpt said : As Barack Obama gets closer to becoming the first black candidate to receive a major party nomination for president , America 's racial lines grow more pronounced ."
UAD-A-1974,0.5466467645,0,0,0.6560753287,0,0,0,0,0,0,0,0,0,0,0,0,0.4828746307,0,Murphy,11,12,New York,15,17,"The fan who ended up with the ball , 22-year-old Matt Murphy from Queens , New York ( and a Met fan ) , was promptly protected and escorted away from the mayhem by a group of San Francisco police officers ."
UAD-A-1975,0.2025516766,0,0,0,0,0,0,0,0,0.2299956661,0,0.1969372145,0,0,0.3100714795,0,0,0.2629956399,Fashion Institute of Technology,1,5,State University of New York,10,15,"The Fashion Institute of Technology ( FIT ) is a State University of New York college of art and design located in New York City , New York , United States ."
UAD-A-1976,0.9050649373,0,0,0.0045561499,0.0045561499,0,0,0.0045561499,0.0045561499,0.0045561499,0,0,0,0,0,0.0045561499,0.0412607022,0.9541831479,Chomsky,18,19,America,23,24,"The Fateful Triangle : The United States , Israel and the Palestinians is a 1983 book by Noam Chomsky about the relationship between America , Israel and the Arab Palestinians ."
UAD-A-1977,0.4039942885,0,0.4384922937,0,0,0,0.5737461529,0.5737461529,0,0,0,0,0,0,0,0.0442081567,0,0.1011037987,Oleg Deripaska,22,24,Rusal,20,21,The Federal Anti-Monopoly Service has given permission to take over Power Machines to Mordashov and another Russian tycoon -- OAO Rusal owner Oleg Deripaska .
UAD-A-1979,0.4923759049,0,0,0.6512782438,0,0,0.0556781696,0.0556781696,0,0,0,0,0,0,0,0,0.5417267046,0.0727005782,Jackie Chan,18,20,Hong Kong,14,16,The film was directed by Wong Jing and starred an international cast that included Hong Kong super star Jackie Chan as Ryo Saeba .
UAD-A-1981,0.4179001283,0,0.0753792743,0,0,0,0.2060721466,0.5457554166,0,0,0,0,0,0,0,0,0,0.4542445834,Dave Grohl,10,12,Foo Fighters,1,3,The Foo Fighters music video for `` Everlong '' includes Dave Grohl impersonating Sid and Taylor Hawkins impersonating Nancy .
UAD-A-1983,0.2603942863,0,0.0684507991,0.0047937763,0,0.0047937763,0.1070696806,0.1961234838,0.0047937763,0.0047937763,0,0,0.0047937763,0.4305577224,0.0728258357,0,0.4388066116,0.1989568103,Friedrich Hayek,34,36,Vienna,14,15,"The founders of this école who studied and later instructed at the University of Vienna included Carl Menger , Eugen von Böhm-Bawerk , Friedrich von Wieser , Joseph Schumpeter , Ludwig von Mises and Friedrich Hayek ."
UAD-A-1985,0.4026089871,0,0.0025120042,0.0642737067,0,0,0.5456802189,0.6185264976,0,0.0025120042,0,0.0025120042,0,0,0,0,0.1621989677,0.3146877915,Joseph Kabila,12,14,Democratic Republic of Congo,32,36,The French and British foreign ministers held crisis talks Saturday with President Joseph Kabila in a diplomatic push to halt a rebel advance and looming humanitarian disaster in the east of the Democratic Republic of Congo .
UAD-A-1987,0.3823804768,0,0,0,0,0,0,0,0,0,0,0,0.4997485808,0,0,0,0.1401505844,0.4214589044,Julie Vega,33,35,Quezon City,12,14,"The funeral procession drew tens of thousands who crowded the streets of Quezon City , an event that was a reminiscent of the funeral processions of Ninoy Aquino in 1983 and matinee idol Julie Vega in 1985 ."
UAD-A-1988,0.2014105286,0,0,0.1260987121,0,0,0,0.3700397386,0,0.2494651997,0,0,0,0,0,0,0.1235453394,0.2121244706,Gianluca Curci,24,26,Roma,28,29,"The game against South Africa will be played in Siena. -- -- -- Italy Roster : Goalkeepers : Marco Amelia ( Livorno ) , Gianluca Curci ( AS Roma ) ."
UAD-A-1989,0.523436856,0,0,0,0,0,0.7090975846,0.7090975846,0,0,0,0,0,0,0,0,0.0717034486,0.2191989668,Mikheil Saakashvili,18,20,Tbilisi,14,15,"The Georgian government also said it did not believe the convoy was headed for Tbilisi , though President Mikheil Saakashvili told CNN television he believed Russia wanted to surround the capital ."
UAD-A-1990,0.2861104487,0,0,0.0787293314,0,0,0.3962829274,0.4543580847,0,0,0,0.0458237134,0,0,0.0397481605,0,0.3193550693,0.3050161774,Donald Tsang,18,20,Hong Kong,11,13,"The Green Paper on Constitutional Development represents a significant milestone in Hong Kong 's constitutional development , said Donald Tsang , chief executive of HKSAR ."
UAD-A-1992,0.3180149418,0,0.1008301513,0.066628327,0,0.004347557,0,0.004347557,0,0.004347557,0,0,0.004347557,0,0.128733156,0,0.2166929244,0.5493962114,Curtis Sliwa,15,17,New York City,11,14,"The Guardian Angels organization was founded February 13 , 1979 in New York City by Curtis Sliwa and has chapters in 11 countries ( in over 100 cities ) around the world ."
UAD-A-1995,0.4937935837,0,0.0549965914,0,0,0,0,0,0,0,0,0,0,0,0.1860471135,0,0.0609726436,0.6979836514,I. B. Perrine,1,4,"Twin Falls , Idaho",6,10,"The I. B. Perrine Bridge at Twin Falls , Idaho is a four-lane span carrying U.S. Highway 93 over the Snake River Canyon ."
UAD-A-1997,0.7380779359,0,0,0.186571898,0,0.0001526696,0.8931147934,0.8931147934,0,0,0,0,0,0,0.0431774958,0.0001526696,0.193987203,0,Barack Obama,13,15,U.S.,11,12,The incident comes a day after President Hamid Karzai demanded that U.S. President-elect Barack Obama bring an end to civilian deaths in coalition airstrikes .
UAD-A-1998,0.2169433792,0,0,0.2558011564,0,0,0,0.0695217557,0,0,0,0,0,0,0.0523999571,0,0.2687814575,0.3534956734,Andrew Smith Hallidie,12,15,San Francisco,7,9,The Incline powering mechanism was designed by San Francisco cable car inventor Andrew Smith Hallidie .
