,pattern,seed_relation,object,sent_id,b1,e1,b2,e2,sentence,ground_truth,term1,term2
839,SF13_ENG_045,per:city_of_death,New York City,CONTEXT_POS_840,7,9,18,21,"The 36-year-old , whose real name was Adam Goldstein , was found Friday evening in his apartment in New York City 's trendy SoHo neighborhood after a friend called for help .",correct,Adam Goldstein,New York City
840,SF13_ENG_045,per:title,disc jockey,CONTEXT_POS_841,0,2,5,7,"DJ AM , a high-profile disc jockey who was as famous for his much-chronicled relationships as he was for his creative scratching and mixing on the celebrity club circuit , was found dead on Friday evening in his apartment in Manhattan , police said .",correct,DJ AM,disc jockey
841,SF13_ENG_045,per:title,disc jockey,CONTEXT_POS_842,0,2,5,7,"DJ AM , the sought-after disc jockey who became a celebrity in his own right with high-profile romances and a glamorous lifestyle and survived a plane crash just months ago , was found dead in his apartment Friday .",correct,DJ AM,disc jockey
842,SF13_ENG_045,per:title,disc jockey,CONTEXT_POS_843,0,2,5,7,"DJ AM , the sought-after disc jockey who became a celebrity in his own right with high-profile romances and a glamorous lifestyle , was found dead Friday at his apartment , which had drug paraphernalia in it , a law enforcement official said .",correct,DJ AM,disc jockey
843,SF13_ENG_045,per:title,disc jockey,CONTEXT_POS_844,3,5,1,3,"Celebrity disc jockey DJ AM died accidentally from a lethal cocktail of prescription drugs and cocaine , the medical examiner 's office ruled Tuesday .",correct,DJ AM,disc jockey
844,SF13_ENG_045,per:title,Disc jockey,CONTEXT_POS_845,5,7,3,5,AP source : Disc jockey DJ AM found dead in NYC,correct,DJ AM,Disc jockey
845,SF13_ENG_045,per:title,disc jockey,CONTEXT_POS_846,6,8,4,6,"AP source : Celebrity disc jockey Adam Goldstein , known as DJ AM , found dead in NYC apartment .",correct,Adam Goldstein,disc jockey
846,SF13_ENG_045,per:title,host,CONTEXT_POS_847,13,14,17,18,"A hero among many teen music fans and himself a long-recovering addict , Goldstein was an appropriate host for the show , set to debut October 5 .",correct,Goldstein,host
847,SF13_ENG_045,per:title,host,CONTEXT_POS_848,24,26,23,24,"-- The producers of MTV 's save-an-addict reality series `` Gone Too Far '' might have gone too far when they had show host Adam Goldstein , a.k.a. DJ AM , go into a bodega to buy a crack pipe because they wanted the footage .",correct,Adam Goldstein,host
848,SF13_ENG_045,per:title,turntablist,CONTEXT_POS_849,0,1,6,7,"Goldstein , who worked as a turntablist on albums for stars including Madonna and Will Smith and often collaborated with Blink-182 drummer Travis Barker , was known for his electrifying performances .",correct,Goldstein,turntablist
849,SF13_ENG_046,per:cause_of_death,brain hemorrhage,CONTEXT_POS_850,3,5,20,22,"Dallas Cowboys icon Don Meredith , one of the NFL franchise 's first stars , has died after suffering a brain hemorrhage at the age of 72 , the team said .",correct,Don Meredith,brain hemorrhage
850,SF13_ENG_046,per:cities_of_residence,Mount Vernon,CONTEXT_POS_851,0,1,10,12,"Meredith always thought of himself as the small-town kid from Mount Vernon , Texas , where his parents , Jeff and Hazel , owned a dry goods store and where his mother swung a tire so he could practice throwing a football at a moving target .",correct,Meredith,Mount Vernon
851,SF13_ENG_046,per:cities_of_residence,Santa Fe,CONTEXT_POS_852,0,2,41,43,"Don Meredith , a former star quarterback for the Dallas Cowboys who helped change the perception of professional football with the easy Texas charm and provocative wit he brought to its first prime-time telecasts on Monday nights , died Sunday in Santa Fe , N.M. He was 72 .",correct,Don Meredith,Santa Fe
852,SF13_ENG_046,per:city_of_death,Santa Fe,CONTEXT_POS_853,0,2,41,43,"Don Meredith , a former star quarterback for the Dallas Cowboys who helped change the perception of professional football with the easy Texas charm and provocative wit he brought to its first prime-time telecasts on Monday nights , died Sunday in Santa Fe , N.M. He was 72 .",correct,Don Meredith,Santa Fe
853,SF13_ENG_046,per:parents,Hazel,CONTEXT_POS_854,0,1,21,22,"Meredith always thought of himself as the small-town kid from Mount Vernon , Texas , where his parents , Jeff and Hazel , owned a dry goods store and where his mother swung a tire so he could practice throwing a football at a moving target .",correct,Meredith,Hazel
854,SF13_ENG_046,per:parents,Jeff,CONTEXT_POS_855,0,1,19,20,"Meredith always thought of himself as the small-town kid from Mount Vernon , Texas , where his parents , Jeff and Hazel , owned a dry goods store and where his mother swung a tire so he could practice throwing a football at a moving target .",correct,Meredith,Jeff
855,SF13_ENG_046,per:stateorprovince_of_death,New Mexico,CONTEXT_POS_856,28,29,34,36,"`` Don Meredith was a Dallas Cowboys original, '' team owner Jerry Jones said in a statement posted on the Cowboys website on Monday , a day after Meredith died in Santa Fe , New Mexico .",correct,Meredith,New Mexico
856,SF13_ENG_046,per:stateorprovince_of_death,N.M.,CONTEXT_POS_857,0,2,44,45,"Don Meredith , a former star quarterback for the Dallas Cowboys who helped change the perception of professional football with the easy Texas charm and provocative wit he brought to its first prime-time telecasts on Monday nights , died Sunday in Santa Fe , N.M. He was 72 .",correct,Don Meredith,N.M.
857,SF13_ENG_047,per:countries_of_residence,Cuba,CONTEXT_POS_858,13,14,23,24,"Jailed since 2003 and deemed a prisoner of conscience by Amnesty International , Zapata had blamed his deteriorating health on harsh conditions inside Cuba 's jails .",correct,Zapata,Cuba
858,SF13_ENG_047,per:countries_of_residence,Cuba,CONTEXT_POS_859,18,20,10,11,Havana has come under fire internationally and from activists inside Cuba since the February 12 death of dissident Orlando Zapata in a prison hunger strike .,correct,Orlando Zapata,Cuba
859,SF13_ENG_047,per:countries_of_residence,Cuba,CONTEXT_POS_860,18,20,10,11,Havana has come under fire internationally and from activists inside Cuba since the February 23 death of dissident Orlando Zapata after an 85-day prison hunger strike to demand the release of 26 fellow ailing political prisoners .,correct,Orlando Zapata,Cuba
860,SF13_ENG_047,per:countries_of_residence,Cuba,CONTEXT_POS_861,23,25,19,20,"Raul gave a speech on Sunday , accusing the United States and the EU of conducting a campaign against Cuba after Cuban dissident Orlando Zapata died in February following a hunger strike .",correct,Orlando Zapata,Cuba
861,SF13_ENG_047,per:countries_of_residence,Cuba,CONTEXT_POS_862,2,5,11,12,"`` Mr. Orlando Zapata Tamayo 's death highlights the injustice of Cuba 's holding more than 200 political prisoners who should now be released without delay, '' State Department spokesman Philip Crowley said in a statement .",correct,Orlando Zapata Tamayo,Cuba
862,SF13_ENG_047,per:origin,Cuban,CONTEXT_POS_863,14,15,0,1,"Cuban dissident Guillermo Farinas , who started his twenty-third hunger strike the day after Zapata 's death , says Silva should take a stand against Cuba 's regime instead of stating he had to respect the government 's decisions .",correct,Zapata,Cuban
863,SF13_ENG_047,per:origin,Cuban,CONTEXT_POS_864,17,19,14,15,"But the EU Commission last month voiced deep regret at the death of leading Cuban political prisoner Orlando Zapata , who died after a long hunger strike , and called on Havana to improve human rights .",correct,Orlando Zapata,Cuban
864,SF13_ENG_047,per:origin,Cuban,CONTEXT_POS_865,18,20,16,17,"In late February , Silva met in Cuba with Fidel and Raul Castro just hours after Cuban dissident Orlando Zapata died from a prolonged hunger strike .",correct,Orlando Zapata,Cuban
865,SF13_ENG_047,per:origin,Cuban,CONTEXT_POS_866,3,5,1,2,"Leading Cuban dissident Orlando Zapata died Tuesday in a Havana hospital on the 85th day of a hunger strike , medical officials told AFP .",correct,Orlando Zapata,Cuban
866,SF13_ENG_047,per:origin,Cuban,CONTEXT_POS_867,8,11,6,7,"Castro `` regrets the death of Cuban prisoner Orlando Zapata Tamayo , who died yesterday after having been on a hunger strike, '' a foreign ministry statement said .",correct,Orlando Zapata Tamayo,Cuban
867,SF13_ENG_047,per:origin,Cuban,CONTEXT_POS_868,9,11,6,7,"The death in February of leading Cuban political prisoner Orlando Zapata , after a long hunger strike , did not improve Europe 's mood .",correct,Orlando Zapata,Cuban
868,SF13_ENG_047,per:parents,Reina Tamayo,CONTEXT_POS_869,11,13,5,7,"Also at the mass was Reina Tamayo , the mother of Orlando Zapata , who died in February after an 85-day hunger strike to protest the fate of political prisoners here .",correct,Orlando Zapata,Reina Tamayo
869,SF13_ENG_047,per:parents,Reyna Luisa Tamayo,CONTEXT_POS_870,14,16,5,8,"The women were accompanied by Reyna Luisa Tamayo , the mother of political prisoner Orlando Zapata , who died at age 42 in a hunger strike February 23 to protest prison conditions .",correct,Orlando Zapata,Reyna Luisa Tamayo
870,SF13_ENG_047,per:stateorprovince_of_death,Havana,CONTEXT_POS_871,3,5,9,10,"Leading Cuban dissident Orlando Zapata died Tuesday in a Havana hospital on the 85th day of a hunger strike , medical officials told AFP .",correct,Orlando Zapata,Havana
871,SF13_ENG_047,per:title,carpenter,CONTEXT_POS_872,10,13,18,19,"Relatives and a few supporters attended a sunrise funeral for Orlando Zapata Tamayo , a 42-year-old plumber and carpenter who had been jailed since 2003 on charges including disrespecting authority .",correct,Orlando Zapata Tamayo,carpenter
872,SF13_ENG_047,per:title,construction worker,CONTEXT_POS_873,0,1,3,5,"Zapata , a construction worker by trade , was single and had no children .",correct,Zapata,construction worker
873,SF13_ENG_047,per:title,construction worker,CONTEXT_POS_874,24,27,30,32,"Farinas has held at least 24 hunger strikes since 1997 and said this time he was prepared to go until he dies to honor Orlando Zapata Tamayo , an imprisoned construction worker who died Feb. 23 after refusing food for weeks .",correct,Orlando Zapata Tamayo,construction worker
874,SF13_ENG_047,per:title,laborer,CONTEXT_POS_875,0,2,6,7,"Orlando Zapata , a 42 year-old laborer who was single and had no children , died on February 23 after an 85 day-long hunger strike .",correct,Orlando Zapata,laborer
875,SF13_ENG_047,per:title,plumber,CONTEXT_POS_876,10,13,16,17,"Relatives and a few supporters attended a sunrise funeral for Orlando Zapata Tamayo , a 42-year-old plumber and carpenter who had been jailed since 2003 on charges including disrespecting authority .",correct,Orlando Zapata Tamayo,plumber
876,SF13_ENG_048,per:age,71,CONTEXT_POS_877,0,2,3,4,"Charles Gwathmey , 71 .",correct,Charles Gwathmey,71
877,SF13_ENG_048,per:age,71,CONTEXT_POS_878,1,3,4,5,"-- Charles Gwathmey , 71 , an architect known for his influential modernist home designs and famous clients like director Steven Spielberg , of cancer in New York CIty .",correct,Charles Gwathmey,71
878,SF13_ENG_048,per:cause_of_death,cancer,CONTEXT_POS_879,0,1,3,4,"Gwathmey died of cancer Monday in Manhattan , said his stepson , Eric Steel .",correct,Gwathmey,cancer
879,SF13_ENG_048,per:cause_of_death,esophageal cancer,CONTEXT_POS_880,0,2,8,10,"Charles Gwathmey , who died on Monday of esophageal cancer at age 71 , was one of them .",correct,Charles Gwathmey,esophageal cancer
880,SF13_ENG_048,per:cause_of_death,esophageal cancer,CONTEXT_POS_881,7,8,3,5,"The cause was esophageal cancer , said Gwathmey 's stepson , Eric Steel .",correct,Gwathmey,esophageal cancer
881,SF13_ENG_048,per:children,Annie Gwathmey,CONTEXT_POS_882,7,8,18,20,"Gwathmey 's first marriage , to Emily Gwathmey , ended in divorce ; they had one daughter , Annie Gwathmey of Los Angeles , who survives him .",correct,Gwathmey,Annie Gwathmey
882,SF13_ENG_048,per:cities_of_residence,Charlotte,CONTEXT_POS_883,0,2,11,12,"Charles Gwathmey was born on June 19 , 1938 , in Charlotte , N.C. , and was reared both there and in New York City .",correct,Charles Gwathmey,Charlotte
883,SF13_ENG_048,per:city_of_birth,Charlotte,CONTEXT_POS_884,0,2,11,12,"Charles Gwathmey was born on June 19 , 1938 , in Charlotte , N.C. , and was reared both there and in New York City .",correct,Charles Gwathmey,Charlotte
884,SF13_ENG_048,per:employee_or_member_of,New York Five,CONTEXT_POS_885,31,33,9,12,"But now the group , long known as the New York Five , is shrinking : After losing its first member , John Hejduk , in 2000 , a second , Charles Gwathmey , died last week .",correct,Charles Gwathmey,New York Five
885,SF13_ENG_048,per:employee_or_member_of,New York School,CONTEXT_POS_886,29,30,23,26,"The group , known variously as the Five or the Whites ( for the color of most of their buildings ) or the New York School , consisted of Gwathmey , Michael Graves , Eisenman , John Hejduk and Richard Meier .",correct,Gwathmey,New York School
886,SF13_ENG_048,per:parents,Robert Gwathmey,CONTEXT_POS_887,0,1,11,13,"Gwathmey was born in 1938 , the only child of painter Robert Gwathmey and his wife , Rosalie , a photographer .",correct,Gwathmey,Robert Gwathmey
887,SF13_ENG_048,per:schools_attended,University of Pennsylvania,CONTEXT_POS_888,19,20,14,17,An e-mail message to The Times on Aug. 6 from a graduate of the University of Pennsylvania said that Gwathmey received his bachelor 's degree there .,correct,Gwathmey,University of Pennsylvania
888,SF13_ENG_048,per:schools_attended,University of Pennsylvania,CONTEXT_POS_889,6,7,11,14,"As the obituary correctly noted , Gwathmey began college at the University of Pennsylvania and then transferred as an undergraduate to Yale , from which he graduated with a master 's degree in architecture in 1962 .",correct,Gwathmey,University of Pennsylvania
889,SF13_ENG_048,per:schools_attended,Yale University,CONTEXT_POS_890,0,1,11,13,Gwathmey earned a master 's degree in architecture in 1962 from Yale University .,correct,Gwathmey,Yale University
890,SF13_ENG_048,per:spouse,Bette-Ann Damson,CONTEXT_POS_891,20,21,28,30,"Meier , who said he had known Gwathmey for 50 years , has particularly fond memories from the time when Gwathmey was first courting his second wife , Bette-Ann Damson , and they all picked corn for dinner in a field adjacent to a barn Meier was renting on the East End of Long Island .",correct,Gwathmey,Bette-Ann Damson
891,SF13_ENG_048,per:spouse,Emily Gwathmey,CONTEXT_POS_892,0,1,6,8,"Gwathmey 's first marriage , to Emily Gwathmey , ended in divorce ; they had one daughter , Annie Gwathmey of Los Angeles , who survives him .",correct,Gwathmey,Emily Gwathmey
